onset	duration	stim_file	trigger_file	noise_file	video_file	condition	snr
7.66	1005.86	eeg/podcast_14.npz.gz	eeg/t_podcast_14.npz.gz	eeg/noise_podcast_14.npz.gz	n/a	in_noise	100.00
