onset	duration	stim_file	trigger_file	noise_file	video_file	condition	snr
6.02	727.23	eeg/podcast_3.npz.gz	eeg/t_podcast_3.npz.gz	eeg/noise_podcast_3.npz.gz	n/a	in_noise	100.00
