onset	duration	stim_file	trigger_file	noise_file	video_file	condition	snr
7.29	235.49	eeg/audiobook_7_3.npz.gz	eeg/t_audiobook_7_3.npz.gz	eeg/audiobook_6_1_swn.npz.gz	n/a	in_noise	100.00
