onset	duration	stim_file	trigger_file	noise_file	video_file	condition	snr
4.68	970.27	eeg/podcast_25.npz.gz	eeg/t_podcast_25.npz.gz	eeg/noise_podcast_25.npz.gz	n/a	in_noise	100.00
