onset	duration	stim_file	trigger_file	noise_file	video_file	condition	snr
6.23	789.63	eeg/podcast_26.npz.gz	eeg/t_podcast_26.npz.gz	eeg/noise_podcast_26.npz.gz	n/a	in_noise	100.00
