onset	duration	stim_file	trigger_file	noise_file	video_file	condition	snr
6.03	747.14	eeg/audiobook_8_1.npz.gz	eeg/t_audiobook_8_1.npz.gz	eeg/noise_audiobook_8_1.npz.gz	n/a	in_noise	100.00
