onset	duration	stim_file	trigger_file	noise_file	video_file	condition	snr
7.37	595.37	eeg/audiobook_11_2.npz.gz	eeg/t_audiobook_11_2.npz.gz	eeg/noise_audiobook_11_2.npz.gz	n/a	in_noise	100.00
