onset	duration	stim_file	trigger_file	noise_file	video_file	condition	snr
6.57	791.36	eeg/audiobook_11_1.npz.gz	eeg/t_audiobook_11_1.npz.gz	eeg/noise_audiobook_11_1.npz.gz	n/a	in_noise	100.00
