onset	duration	stim_file	trigger_file	noise_file	video_file	condition	snr
5.63	807.8	eeg/podcast_28.npz.gz	eeg/t_podcast_28.npz.gz	eeg/noise_podcast_28.npz.gz	n/a	in_noise	100.00
