onset	duration	stim_file	trigger_file	noise_file	video_file	condition	snr
8.98	1052.13	eeg/podcast_12.npz.gz	eeg/t_podcast_12.npz.gz	eeg/noise_podcast_12.npz.gz	n/a	in_noise	100.00
