onset	duration	stim_file	trigger_file	noise_file	video_file	condition	snr
5.59	1191.38	eeg/podcast_9.npz.gz	eeg/t_podcast_9.npz.gz	eeg/noise_podcast_9.npz.gz	n/a	in_noise	100.00
