onset	duration	stim_file	trigger_file	noise_file	video_file	condition	snr
49.4	241.86	eeg/audiobook_7_2.npz.gz	eeg/t_audiobook_7_2.npz.gz	eeg/audiobook_6_1_swn.npz.gz	n/a	in_noise	100.00
