onset	duration	stim_file	trigger_file	noise_file	video_file	condition	snr
5.73	1013.07	eeg/podcast_8.npz.gz	eeg/t_podcast_8.npz.gz	eeg/noise_podcast_8.npz.gz	n/a	in_noise	100.00
