onset	duration	stim_file	trigger_file	noise_file	video_file	condition	snr
5.75	844.72	eeg/podcast_6.npz.gz	eeg/t_podcast_6.npz.gz	eeg/noise_podcast_6.npz.gz	n/a	in_noise	100.00
