onset	duration	stim_file	trigger_file	noise_file	video_file	condition	snr
6.24	985.02	eeg/podcast_7.npz.gz	eeg/t_podcast_7.npz.gz	eeg/noise_podcast_7.npz.gz	n/a	in_noise	100.00
