onset	duration	stim_file	trigger_file	noise_file	video_file	condition	snr
40.08	906.09	eeg/audiobook_5_1.npz.gz	eeg/t_audiobook_5_1.npz.gz	eeg/noise_audiobook_5_1.npz.gz	n/a	in_noise	100.00
