onset	duration	stim_file	trigger_file	noise_file	video_file	condition	snr
8.17	651.46	eeg/audiobook_10_2.npz.gz	eeg/t_audiobook_10_2.npz.gz	eeg/noise_audiobook_10_2.npz.gz	n/a	in_noise	100.00
