onset	duration	stim_file	trigger_file	noise_file	video_file	condition	snr
4.12	1054.99	eeg/podcast_21.npz.gz	eeg/t_podcast_21.npz.gz	eeg/noise_podcast_21.npz.gz	n/a	in_noise	100.00
