onset	duration	stim_file	trigger_file	noise_file	video_file	condition	snr
6.05	387.0	eeg/audiobook_12_2.npz.gz	eeg/t_audiobook_12_2.npz.gz	eeg/noise_audiobook_12_2.npz.gz	n/a	in_noise	100.00
