onset	duration	stim_file	trigger_file	noise_file	video_file	condition	snr
22.17	710.51	eeg/podcast_33.npz.gz	eeg/t_podcast_33.npz.gz	eeg/noise_podcast_33.npz.gz	n/a	in_noise	100.00
