onset	duration	stim_file	trigger_file	noise_file	video_file	condition	snr
7.95	628.46	eeg/podcast_22.npz.gz	eeg/t_podcast_22.npz.gz	eeg/noise_podcast_22.npz.gz	n/a	in_noise	100.00
