onset	duration	stim_file	trigger_file	noise_file	video_file	condition	snr
14.82	936.15	eeg/podcast_35.npz.gz	eeg/t_podcast_35.npz.gz	eeg/noise_podcast_35.npz.gz	n/a	in_noise	100.00
