onset	duration	stim_file	trigger_file	noise_file	video_file	condition	snr
9.47	923.59	eeg/podcast_36.npz.gz	eeg/t_podcast_36.npz.gz	eeg/noise_podcast_36.npz.gz	n/a	in_noise	100.00
