onset	duration	stim_file	trigger_file	noise_file	video_file	condition	snr
7.9	887.33	eeg/podcast_31.npz.gz	eeg/t_podcast_31.npz.gz	eeg/noise_podcast_31.npz.gz	n/a	in_noise	100.00
