onset	duration	stim_file	trigger_file	noise_file	video_file	condition	snr
5.16	873.87	eeg/podcast_27.npz.gz	eeg/t_podcast_27.npz.gz	eeg/noise_podcast_27.npz.gz	n/a	in_noise	100.00
