onset	duration	stim_file	trigger_file	noise_file	video_file	condition	snr
4.48	854.51	eeg/podcast_37.npz.gz	eeg/t_podcast_37.npz.gz	eeg/noise_podcast_37.npz.gz	n/a	in_noise	100.00
