onset	duration	stim_file	trigger_file	noise_file	video_file	condition	snr
7.57	1001.43	eeg/audiobook_13_1.npz.gz	eeg/t_audiobook_13_1.npz.gz	eeg/noise_audiobook_13_1.npz.gz	n/a	in_noise	100.00
