onset	duration	stim_file	trigger_file	noise_file	video_file	condition	snr
16.84	1148.21	eeg/audiobook_14_2.npz.gz	eeg/t_audiobook_14_2.npz.gz	eeg/noise_audiobook_14_2.npz.gz	n/a	in_noise	100.00
