onset	duration	stim_file	trigger_file	noise_file	video_file	condition	snr
7.31	646.99	eeg/audiobook_9_1.npz.gz	eeg/t_audiobook_9_1.npz.gz	eeg/noise_audiobook_9_1.npz.gz	n/a	in_noise	100.00
