onset	duration	stim_file	trigger_file	noise_file	video_file	condition	snr
3.26	1134.74	eeg/podcast_2.npz.gz	eeg/t_podcast_2.npz.gz	eeg/noise_podcast_2.npz.gz	n/a	in_noise	100.00
